,Unnamed: 0,Unnamed: 0.1,text,term,polarity,polarity_id,label,question,answer
3945,1632,,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,keyboard,positive,0,0,what is the sentiment of keyboard,The sentiment is positive
3946,1633,,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,keyboard,neutral,1,0,what is the sentiment of keyboard,The sentiment is neutral
3947,1634,,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,edges,positive,0,0,what is the sentiment of edges,The sentiment is positive
3948,1635,,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,edges,neutral,1,0,what is the sentiment of edges,The sentiment is neutral
3949,1636,,"It has many great programs, such as ILife, iPhotos and others.",programs,neutral,1,0,what is the sentiment of programs,The sentiment is neutral
3950,1637,,"It has many great programs, such as ILife, iPhotos and others.",programs,negative,2,0,what is the sentiment of programs,The sentiment is negative
3951,1638,,"It has many great programs, such as ILife, iPhotos and others.",ILife,neutral,1,0,what is the sentiment of ILife,The sentiment is neutral
3952,1639,,"It has many great programs, such as ILife, iPhotos and others.",ILife,negative,2,0,what is the sentiment of ILife,The sentiment is negative
3953,1640,,"It has many great programs, such as ILife, iPhotos and others.",iPhotos,neutral,1,0,what is the sentiment of iPhotos,The sentiment is neutral
3954,1641,,"It has many great programs, such as ILife, iPhotos and others.",iPhotos,negative,2,0,what is the sentiment of iPhotos,The sentiment is negative
3955,1642,,"The processor went on me, the fan went and the motherboard went.",processor,positive,0,0,what is the sentiment of processor,The sentiment is positive
3956,1643,,"The processor went on me, the fan went and the motherboard went.",processor,neutral,1,0,what is the sentiment of processor,The sentiment is neutral
3957,1644,,"The processor went on me, the fan went and the motherboard went.",fan,positive,0,0,what is the sentiment of fan,The sentiment is positive
3958,1645,,"The processor went on me, the fan went and the motherboard went.",fan,neutral,1,0,what is the sentiment of fan,The sentiment is neutral
3959,1646,,"The processor went on me, the fan went and the motherboard went.",motherboard,positive,0,0,what is the sentiment of motherboard,The sentiment is positive
3960,1647,,"The processor went on me, the fan went and the motherboard went.",motherboard,neutral,1,0,what is the sentiment of motherboard,The sentiment is neutral
3961,1648,,It is very well built.,built,neutral,1,0,what is the sentiment of built,The sentiment is neutral
3962,1649,,It is very well built.,built,negative,2,0,what is the sentiment of built,The sentiment is negative
3963,1650,,I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,performance,neutral,1,0,what is the sentiment of performance,The sentiment is neutral
3964,1651,,I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,performance,negative,2,0,what is the sentiment of performance,The sentiment is negative
3965,1652,,The screen resolution was exactly what I was looking for.,screen resolution,neutral,1,0,what is the sentiment of screen resolution,The sentiment is neutral
3966,1653,,The screen resolution was exactly what I was looking for.,screen resolution,negative,2,0,what is the sentiment of screen resolution,The sentiment is negative
3967,1654,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Snow Leopard,neutral,1,0,what is the sentiment of Snow Leopard,The sentiment is neutral
3968,1655,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Snow Leopard,negative,2,0,what is the sentiment of Snow Leopard,The sentiment is negative
3969,1656,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",CPU,positive,0,0,what is the sentiment of CPU,The sentiment is positive
3970,1657,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",CPU,neutral,1,0,what is the sentiment of CPU,The sentiment is neutral
3971,1658,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Office Mac applications,positive,0,0,what is the sentiment of Office Mac applications,The sentiment is positive
3972,1659,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Office Mac applications,neutral,1,0,what is the sentiment of Office Mac applications,The sentiment is neutral
3973,1660,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Word,positive,0,0,what is the sentiment of Word,The sentiment is positive
3974,1661,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Word,neutral,1,0,what is the sentiment of Word,The sentiment is neutral
3975,1662,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Excel,positive,0,0,what is the sentiment of Excel,The sentiment is positive
3976,1663,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",Excel,neutral,1,0,what is the sentiment of Excel,The sentiment is neutral
3977,1664,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",spinning wheel,positive,0,0,what is the sentiment of spinning wheel,The sentiment is positive
3978,1665,,"Even though it is running Snow Leopard, 2.4 GHz C2D is a bit of an antiquated CPU and thus the occasional spinning wheel would appear when running Office Mac applications such as Word or Excel.",spinning wheel,neutral,1,0,what is the sentiment of spinning wheel,The sentiment is neutral
3979,1666,,There is no number pad to the right of the keyboard which is a bummer.,pad,positive,0,0,what is the sentiment of pad,The sentiment is positive
3980,1667,,There is no number pad to the right of the keyboard which is a bummer.,pad,neutral,1,0,what is the sentiment of pad,The sentiment is neutral
3981,1668,,There is no number pad to the right of the keyboard which is a bummer.,keyboard,positive,0,0,what is the sentiment of keyboard,The sentiment is positive
3982,1669,,There is no number pad to the right of the keyboard which is a bummer.,keyboard,neutral,1,0,what is the sentiment of keyboard,The sentiment is neutral
3983,1670,,After 20-30 min the screen of the notebook switched off.,screen,positive,0,0,what is the sentiment of screen,The sentiment is positive
3984,1671,,After 20-30 min the screen of the notebook switched off.,screen,neutral,1,0,what is the sentiment of screen,The sentiment is neutral
3985,1672,,"If upgrade is possible to the full Windows 7, then I will truly be a very happy geek.",Windows 7,neutral,1,0,what is the sentiment of Windows 7,The sentiment is neutral
3986,1673,,"If upgrade is possible to the full Windows 7, then I will truly be a very happy geek.",Windows 7,negative,2,0,what is the sentiment of Windows 7,The sentiment is negative
3987,1674,,"I was originally concerned that I couldn't view work I had done in college on my Mac because of the PC formatting, but I was even more thrilled to learn of programs like iLife and iWork that allow you to convert your PC documents into readable files on Macs.",programs,neutral,1,0,what is the sentiment of programs,The sentiment is neutral
