,Unnamed: 0,text,term,polarity,polarity_id,label
606,,"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).",Software,positive,0,0
607,,"Yeah, of course smarty pants ""fix it now"")Software - Compared to the early 2011 edition I did see inbuilt applications crashing and it prompted me to send the report to Apple (which I promptly did).",Software,neutral,1,0
608,,The body is a bit cheaply made so it will be interesting to see how long it holds up.,body,positive,0,0
609,,The body is a bit cheaply made so it will be interesting to see how long it holds up.,body,neutral,1,0
610,,The i5 blows my desktop out of the water when it comes to rendering videos.,i5,positive,0,0
611,,The i5 blows my desktop out of the water when it comes to rendering videos.,i5,neutral,1,0
612,,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",antivirus software,positive,0,0
613,,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",antivirus software,negative,2,0
614,,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",firewall,positive,0,0
615,,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",firewall,negative,2,0
616,,"Am very glad I bought it, great netbook, low price.",price,neutral,1,0
617,,"Am very glad I bought it, great netbook, low price.",price,negative,2,0
618,,The Apple team also assists you very nicely when choosing which computer is right for you :),Apple team,neutral,1,0
619,,The Apple team also assists you very nicely when choosing which computer is right for you :),Apple team,negative,2,0
620,,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,positive,0,0
621,,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,neutral,1,0
622,,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,positive,0,0
623,,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,neutral,1,0
624,,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",operating system,positive,0,0
625,,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",operating system,negative,2,0
626,,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,positive,0,0
627,,"I think part of the problem with this computer is Vista, yet I know Vista isn't the entire issue because my latest purchase was my Acer and it also has Vista (I should have waited the few months to get the next operating system).",Vista,neutral,1,0
628,,The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,video chat,positive,0,0
629,,The video chat is the only thing that is iffy about it but im sure once they unpdate the next version on the macbook book the quality of it will be better.,video chat,neutral,1,0
630,,That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.,mouse,neutral,1,0
631,,That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed.,mouse,negative,2,0
632,,"Fan vents to the side, so no cooling pad needed, great feature!",Fan,neutral,1,0
633,,"Fan vents to the side, so no cooling pad needed, great feature!",Fan,negative,2,0
634,,"Fan vents to the side, so no cooling pad needed, great feature!",cooling pad,positive,0,0
635,,"Fan vents to the side, so no cooling pad needed, great feature!",cooling pad,negative,2,0
636,,"Fan vents to the side, so no cooling pad needed, great feature!",feature,neutral,1,0
637,,"Fan vents to the side, so no cooling pad needed, great feature!",feature,negative,2,0
638,,"i use my mac all the time, i love the software, the way it takes a short time to load things, how easy it is to use and most of all how you don't have to worry about viruses.",software,neutral,1,0
639,,"i use my mac all the time, i love the software, the way it takes a short time to load things, how easy it is to use and most of all how you don't have to worry about viruses.",software,negative,2,0
640,,Wasted me at least 8 hours of installation time.,installation time,positive,0,0
641,,Wasted me at least 8 hours of installation time.,installation time,neutral,1,0
642,,"It has far exceeded my expectations for power, storage, and abilitiy.",power,neutral,1,0
643,,"It has far exceeded my expectations for power, storage, and abilitiy.",power,negative,2,0
644,,"It has far exceeded my expectations for power, storage, and abilitiy.",storage,neutral,1,0
645,,"It has far exceeded my expectations for power, storage, and abilitiy.",storage,negative,2,0
646,,"It has far exceeded my expectations for power, storage, and abilitiy.",abilitiy,neutral,1,0
647,,"It has far exceeded my expectations for power, storage, and abilitiy.",abilitiy,negative,2,0
