,Unnamed: 0,text,term,polarity,polarity_id,label,question,answer
6391,2789,"The wine is always good, the tapas are always yummy, especially with the warm pita bread.",tapas,negative,2,0,what is the sentiment of tapas,The sentiment is negative
6392,2790,"The wine is always good, the tapas are always yummy, especially with the warm pita bread.",pita bread,neutral,1,0,what is the sentiment of pita bread,The sentiment is neutral
6393,2791,"The wine is always good, the tapas are always yummy, especially with the warm pita bread.",pita bread,negative,2,0,what is the sentiment of pita bread,The sentiment is negative
6394,2792,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",waitresses,neutral,1,0,what is the sentiment of waitresses,The sentiment is neutral
6395,2793,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",waitresses,negative,2,0,what is the sentiment of waitresses,The sentiment is negative
6396,2794,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",price,neutral,1,0,what is the sentiment of price,The sentiment is neutral
6397,2795,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",price,negative,2,0,what is the sentiment of price,The sentiment is negative
6398,2796,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",service,neutral,1,0,what is the sentiment of service,The sentiment is neutral
6399,2797,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",service,negative,2,0,what is the sentiment of service,The sentiment is negative
6400,2798,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",menu,positive,0,0,what is the sentiment of menu,The sentiment is positive
6401,2799,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",menu,negative,2,0,what is the sentiment of menu,The sentiment is negative
6402,2800,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",food,positive,0,0,what is the sentiment of food,The sentiment is positive
6403,2801,"But when you are seated the waitresses are great, they explain everything on the menu, and the price of the food is really cheap for the service you get.",food,negative,2,0,what is the sentiment of food,The sentiment is negative
6404,2802,I've been to several places for Dim Sum and this has got to be the WORST.,Dim Sum,positive,0,0,what is the sentiment of Dim Sum,The sentiment is positive
6405,2803,I've been to several places for Dim Sum and this has got to be the WORST.,Dim Sum,neutral,1,0,what is the sentiment of Dim Sum,The sentiment is neutral
6406,2804,"The freshest, best variety, and the fastest delivery.",variety,neutral,1,0,what is the sentiment of variety,The sentiment is neutral
6407,2805,"The freshest, best variety, and the fastest delivery.",variety,negative,2,0,what is the sentiment of variety,The sentiment is negative
6408,2806,"The freshest, best variety, and the fastest delivery.",delivery,neutral,1,0,what is the sentiment of delivery,The sentiment is neutral
6409,2807,"The freshest, best variety, and the fastest delivery.",delivery,negative,2,0,what is the sentiment of delivery,The sentiment is negative
6410,2808,Go to Volare for 1st class service and terrific food.,service,neutral,1,0,what is the sentiment of service,The sentiment is neutral
6411,2809,Go to Volare for 1st class service and terrific food.,service,negative,2,0,what is the sentiment of service,The sentiment is negative
6412,2810,Go to Volare for 1st class service and terrific food.,food,neutral,1,0,what is the sentiment of food,The sentiment is neutral
6413,2811,Go to Volare for 1st class service and terrific food.,food,negative,2,0,what is the sentiment of food,The sentiment is negative
6414,2812,"It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.",service,neutral,1,0,what is the sentiment of service,The sentiment is neutral
6415,2813,"It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.",service,negative,2,0,what is the sentiment of service,The sentiment is negative
6416,2814,"It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.",seat,positive,0,0,what is the sentiment of seat,The sentiment is positive
6417,2815,"It's super-trendy and there's always someone to take that empty seat, so it seems that customer service has been deemed not of the essence.",seat,negative,2,0,what is the sentiment of seat,The sentiment is negative
6418,2816,Dinner took almost 4 hours without any lag time.,Dinner,positive,0,0,what is the sentiment of Dinner,The sentiment is positive
6419,2817,Dinner took almost 4 hours without any lag time.,Dinner,neutral,1,0,what is the sentiment of Dinner,The sentiment is neutral
6420,2818,The people in the restaurant were pretty obnoxious and loud.,people,positive,0,0,what is the sentiment of people,The sentiment is positive
6421,2819,The people in the restaurant were pretty obnoxious and loud.,people,neutral,1,0,what is the sentiment of people,The sentiment is neutral
6422,2820,"The sandwiches are dry, tasteless and way overpriced.",sandwiches,positive,0,0,what is the sentiment of sandwiches,The sentiment is positive
6423,2821,"The sandwiches are dry, tasteless and way overpriced.",sandwiches,neutral,1,0,what is the sentiment of sandwiches,The sentiment is neutral
6424,2822,Price no more than a Jersey deli but way better.,Price,neutral,1,0,what is the sentiment of Price,The sentiment is neutral
6425,2823,Price no more than a Jersey deli but way better.,Price,negative,2,0,what is the sentiment of Price,The sentiment is negative
6426,2824,The fried rice is really good too.,fried rice,neutral,1,0,what is the sentiment of fried rice,The sentiment is neutral
6427,2825,The fried rice is really good too.,fried rice,negative,2,0,what is the sentiment of fried rice,The sentiment is negative
6428,2826,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,staff,neutral,1,0,what is the sentiment of staff,The sentiment is neutral
6429,2827,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,staff,negative,2,0,what is the sentiment of staff,The sentiment is negative
6430,2828,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,manager,neutral,1,0,what is the sentiment of manager,The sentiment is neutral
6431,2829,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,manager,negative,2,0,what is the sentiment of manager,The sentiment is negative
6432,2830,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,menu selections,neutral,1,0,what is the sentiment of menu selections,The sentiment is neutral
6433,2831,We were well attended to by the enthusiastic staff especially the manager Tony Gaskin who made excellent suggestions for our menu selections.,menu selections,negative,2,0,what is the sentiment of menu selections,The sentiment is negative
6434,2832,Made my dining experience uncomfortable.,dining experience,positive,0,0,what is the sentiment of dining experience,The sentiment is positive
6435,2833,Made my dining experience uncomfortable.,dining experience,neutral,1,0,what is the sentiment of dining experience,The sentiment is neutral
6436,2834,"still stay away, the table next to us walked out after my table and aanother were serves eventhough they were there much longer...",serves,positive,0,0,what is the sentiment of serves,The sentiment is positive
